,y,x,hr,spread,zScore,long entry,long exit,num units long,short entry,short exit,num units short,numUnits,spread pct ch,port rets,cum rets
36,51.15,20.74,-2.335509893304093,2.7115248128731153,0.3834873230516251,False,False,0.0,False,False,0.0,0.0,-0.001968928902753717,-0.0,1.0
37,48.15,20.16,-2.3331445858183466,1.1138051499021273,-1.1489541071230545,False,False,0.0,False,True,0.0,0.0,-0.016785203626293977,-0.0,1.0
38,46.1,19.46,-2.328835013112571,0.7808706448293705,-0.7310855271460458,False,False,0.0,False,False,0.0,0.0,-0.003641847252551264,-0.0,1.0
39,45.67,18.85,-2.32521320492437,1.8397310871756218,1.0987725008556362,False,True,0.0,False,False,0.0,0.0,0.011830807384250535,0.0,1.0
40,47.1,20.08,-2.3196711258858587,0.5210037922119639,-0.7532814597078428,False,False,0.0,False,True,0.0,0.0,-0.014077086095570537,-0.0,1.0
41,46.79,20.16,-2.3123756843393712,0.17250620371827807,-0.7640468407790103,False,False,0.0,False,False,0.0,0.0,-0.003730938218444723,-0.0,1.0
42,47.5,20.0,-2.30614380783076,1.377123843384794,1.1081407359337927,False,True,0.0,False,False,0.0,0.0,0.01286670191216295,0.0,1.0
43,43.5,18.83,-2.298542457335294,0.21844552837642084,-0.5433736161930388,False,False,0.0,False,True,0.0,0.0,-0.013351665824184398,-0.0,1.0
44,41.59,17.52,-2.2922358513792593,1.430027883835379,0.6155497041344509,False,True,0.0,False,False,0.0,0.0,0.014820584326772987,0.0,1.0
45,37.5,15.12,-2.2892125184018823,2.887106721763544,1.0292135108762444,False,False,0.0,False,False,0.0,0.0,0.020205524583603262,0.0,1.0
46,39.2,15.94,-2.287839303295136,2.7318415054755363,0.4776100638474337,False,False,0.0,False,False,0.0,0.0,-0.002051922755583424,-0.0,1.0
47,36.06,13.91,-2.2900108511545283,4.205949060440513,1.1493846535068002,False,False,0.0,False,False,0.0,0.0,0.021705487076258606,0.0,1.0
48,30.0,12.91,-2.287900293649608,0.4632072089835617,-1.0628087720124486,False,False,0.0,False,True,0.0,0.0,-0.06286435120203011,-0.0,1.0
49,32.5,13.73,-2.284270654396418,1.1369639151371764,-0.40020035539161225,False,False,0.0,False,False,0.0,0.0,0.010550026235181016,0.0,1.0
50,25.99,11.75,-2.276413263156208,-0.7578558420854478,-1.081348028295927,False,False,0.0,False,False,0.0,0.0,-0.03592902530767159,-0.0,1.0
51,27.64,12.25,-2.2668651988072184,-0.12909868538842417,-0.2201155868678229,False,False,0.0,False,False,0.0,0.0,0.011347543483193836,0.0,1.0
52,25.0,9.99,-2.2606662345981547,2.4159443163644347,1.1343164995267765,False,True,0.0,False,False,0.0,0.0,0.05348520560487058,0.0,1.0
53,29.95,10.57,-2.26281790407236,6.032014753955153,1.0526571002424359,False,False,0.0,False,False,0.0,0.0,0.0671283772926373,0.0,1.0
54,24.97,10.76,-2.2610631169284043,0.6409608618503704,-0.8694253670265406,False,False,0.0,False,True,0.0,0.0,-0.10935413724794006,-0.0,1.0
55,21.92,10.1,-2.2540899626206095,-0.846308622468154,-0.7705066457318824,False,False,0.0,False,False,0.0,0.0,-0.03328244221029099,-0.0,1.0
56,26.94,9.6,-2.2543749219387226,5.298000749388265,1.1231995805837007,False,True,0.0,False,False,0.0,0.0,0.12647296255061077,0.0,1.0
57,30.93,9.75,-2.26582778159152,8.838179129482679,0.899591244140951,False,False,0.0,False,False,0.0,0.0,0.06676832900061573,0.0,1.0
58,32.5,10.65,-2.283956167415585,8.17586681702402,0.39239192976522974,False,False,0.0,False,False,0.0,0.0,-0.011655475857871649,-0.0,1.0
59,30.4,9.69,-2.306450847833127,8.050491284497,-0.7190939817006206,False,False,0.0,False,True,0.0,0.0,-0.0023768094827804937,-0.0,1.0
60,29.44,9.29,-2.331580184918929,7.779620082103154,-1.097993262318272,False,False,0.0,False,False,0.0,0.0,-0.005300766898975213,-0.0,1.0
61,26.6,9.0,-2.3544438189788655,5.410005629190213,-1.1496707624937115,False,False,0.0,False,False,0.0,0.0,-0.049583903160288,-0.0,1.0
62,24.89,8.36,-2.3751095007670395,5.034084573587553,-0.6990013885174681,False,False,0.0,False,False,0.0,0.0,-0.008401237342453897,-0.0,1.0
63,24.69,9.14,-2.3905601251232462,2.840280456373531,-1.1440624850063807,False,False,0.0,False,False,0.0,0.0,-0.047138318381088284,-0.0,1.0
64,23.91,8.32,-2.4041606524584487,3.9073833715457056,-0.01810886605707274,False,False,0.0,False,False,0.0,0.0,0.024300599624954216,0.0,1.0
65,25.74,8.92,-2.417075106659023,4.179690048601515,0.7589009290046166,False,True,0.0,False,False,0.0,0.0,0.005756974475127263,0.0,1.0
66,26.62,9.36,-2.4290411423649827,3.8841749074637626,-0.6465259344519391,False,False,0.0,False,True,0.0,0.0,-0.005987442020950856,-0.0,1.0
67,26.92,9.79,-2.4388259836943083,3.043893619632726,-1.1178109896126525,False,False,0.0,False,False,0.0,0.0,-0.016542238130200577,-0.0,1.0
68,26.82,10.64,-2.442930459180145,0.8272199143232548,-1.1130894712899224,False,False,0.0,False,False,0.0,0.0,-0.041972297268074533,-0.0,1.0
69,26.81,10.02,-2.4455668866870925,2.305419795395334,0.21845561970540583,False,True,0.0,False,False,0.0,0.0,0.02880662523551999,0.0,1.0
70,25.71,10.9,-2.4410945184643964,-0.897930251261922,-1.0246826293850895,False,False,0.0,False,True,0.0,0.0,-0.061228531619520445,-0.0,1.0
71,24.19,10.21,-2.4319224237113493,-0.6399279460928753,-0.503344992677097,False,False,0.0,False,False,0.0,0.0,0.005263212656142037,0.0,1.0
72,24.75,11.0,-2.4169595410532647,-1.83655495158591,-1.1302143121809123,False,False,0.0,False,False,0.0,0.0,-0.02330945281820217,-0.0,1.0
73,25.5,10.91,-2.399987050202215,-0.683858717706169,0.5446764722284904,False,True,0.0,False,False,0.0,0.0,0.022302828435773185,0.0,1.0
74,26.74,10.76,-2.3849569927710172,1.0778627577838549,1.0619555399930716,False,False,0.0,False,False,0.0,0.0,0.033619267613969536,0.0,1.0
75,28.45,11.2,-2.3728230172041043,1.8743822073140315,0.8542052597990856,False,False,0.0,False,False,0.0,0.0,0.014475429472343888,0.0,1.0
76,28.57,11.16,-2.363446657440938,2.193935302959133,0.8325772551561925,False,False,0.0,False,False,0.0,0.0,0.005815759461701926,0.0,1.0
77,25.4,10.29,-2.3541945948959415,1.1753376185207607,-1.099049814282444,False,False,0.0,False,True,0.0,0.0,-0.02052603756995091,-0.0,1.0
78,26.59,10.63,-2.3458964146881938,1.6531211118644968,-0.04122694814587233,False,False,0.0,False,False,0.0,0.0,0.00927250987549626,0.0,1.0
79,28.7,10.33,-2.3437118850838656,4.489456227083668,1.144388127837479,False,True,0.0,False,False,0.0,0.0,0.053606236356070584,0.0,1.0
80,30.0,10.5,-2.347589495009898,5.350310302396071,0.7853722703097725,False,False,0.0,False,False,0.0,0.0,0.015752222566602178,0.0,1.0
81,27.91,10.49,-2.3518466113177046,3.2391290472772774,-1.0555234392788904,False,False,0.0,False,True,0.0,0.0,-0.040151127527290865,-0.0,1.0
82,26.2,9.75,-2.3563271052229533,3.2258107240762044,-0.5827877432353299,False,False,0.0,False,False,0.0,0.0,-0.0002708397107747285,-0.0,1.0
83,25.15,9.52,-2.3599488123895442,2.6832873060515396,-1.15444595937277,False,False,0.0,False,False,0.0,0.0,-0.011393550443342833,-0.0,1.0
84,24.41,9.6,-2.361187411844714,1.7426008462907454,-1.0766280535834654,False,False,0.0,False,False,0.0,0.0,-0.019981699853244272,-0.0,1.0
85,22.7,9.24,-2.359109969388562,0.901823882849687,-0.9807917160668822,False,False,0.0,False,False,0.0,0.0,-0.018894638765138277,-0.0,1.0
86,22.87,9.25,-2.3549555603239765,1.0866610670032202,-0.35541083518850786,False,False,0.0,False,False,0.0,0.0,0.004139381031077767,0.0,1.0
87,21.95,8.66,-2.3502531503378696,1.5968077180740465,1.11599294408607,False,True,0.0,False,False,0.0,0.0,0.012059294430335146,0.0,1.0
88,21.9,8.4,-2.346251515437227,2.19148727032729,1.0245050190566347,False,False,0.0,False,False,0.0,0.0,0.01429225687822178,0.0,1.0
89,22.01,8.39,-2.343046122735337,2.351843030250521,0.7670579600975794,False,False,0.0,False,False,0.0,0.0,0.0038484005913591796,0.0,1.0
90,22.38,8.44,-2.3409217908850675,2.6226200849300305,1.0736979196430367,False,False,0.0,False,False,0.0,0.0,0.006426053428696197,0.0,1.0
91,21.28,8.7,-2.3364711632261748,0.9527008799322836,-1.1414495880815565,False,False,0.0,False,True,0.0,0.0,-0.040135246466702856,-0.0,1.0
