Date,ABEV3,AZUL4,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BPAC11,BRAP4,BRDT3,BRFS3,BRKM5,BRML3,BTOW3,CCRO3,CIEL3,CMIG4,COGN3,CPFE3,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENBR3,ENGI11,EQTL3,FLRY3,GGBR4,GNDI3,GOAU4,GOLL4,HAPV3,HGTX3,HYPE3,IGTA3,IRBR3,ITSA4,ITUB4,JBSS3,KLBN11,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,PETR3,PETR4,QUAL3,RADL3,RAIL3,RENT3,SANB11,SBSP3,SULA11,SUZB3,TAEE11,TIMP3,TOTS3,UGPA3,USIM5,VALE3,VIVT4,VVAR3,WEGE3
2019-05-16,16.214147567749023,33.29999923706055,30.832502365112305,43.34440612792969,26.654207229614258,30.548837661743164,25.31194496154785,7.7483601570129395,38.91722106933594,28.231916427612305,21.09886932373047,32.06999969482422,36.65740966796875,10.940958023071289,31.64900016784668,11.331731796264648,6.868941783905029,12.445711135864258,8.965716361999512,26.143110275268555,19.645259857177734,42.690879821777344,14.649656295776367,47.43998718261719,14.087814331054688,8.25,39.04144287109375,27.823389053344727,29.170637130737305,17.43000030517578,16.490861892700195,42.790000915527344,15.782486915588379,18.976526260375977,13.534919738769531,36.72332000732422,6.266304016113281,20.979999542236328,34.42506790161133,28.398046493530273,27.176450729370117,35.670928955078125,31.498491287231445,10.505084991455078,30.2674560546875,22.177204132080078,14.699380874633789,14.486896514892578,38.936092376708984,20.730180740356445,6.849999904632568,13.460813522338867,21.836973190307617,26.30470848083496,24.472963333129883,17.715883255004883,63.79107666015625,16.719999313354492,33.612518310546875,39.75644302368164,38.546566009521484,30.84126091003418,35.81999969482422,23.303037643432617,10.203760147094727,38.824222564697266,19.753124237060547,7.61939001083374,45.20222473144531,40.74659729003906,4.090000152587891,17.721141815185547
2019-05-17,16.06798553466797,32.65999984741211,30.639196395874023,42.59413146972656,26.87183380126953,30.781322479248047,24.812482833862305,7.738530158996582,38.19617462158203,28.770694732666016,20.626792907714844,31.649999618530273,35.68480682373047,10.790307998657227,32.01470184326172,11.198530197143555,6.571127414703369,12.23991584777832,8.718043327331543,25.628761291503906,19.595901489257812,41.388614654541016,15.04057502746582,45.984100341796875,13.833979606628418,8.270000457763672,37.81082534790039,27.446826934814453,28.946456909179688,18.149999618530273,16.7723445892334,43.0,15.511651039123535,18.492431640625,13.534919738769531,36.872806549072266,6.295769214630127,20.5,34.5541877746582,26.99799346923828,27.262632369995117,35.25499725341797,32.38710021972656,10.505084991455078,30.325214385986328,23.037315368652344,14.98779296875,14.31985092163086,38.641868591308594,20.95610237121582,6.75,13.290197372436523,21.226835250854492,26.096389770507812,23.901573181152344,17.68674659729004,63.22593688964844,16.899999618530273,32.82163619995117,39.633243560791016,38.82707977294922,32.11819076538086,38.0,22.776838302612305,10.300570487976074,38.32647705078125,18.904054641723633,7.807401180267334,46.4881477355957,41.09376525878906,4.03000020980835,17.849124908447266
2019-05-20,16.06798553466797,33.40999984741211,31.61539649963379,44.22762680053711,27.79909896850586,31.61827278137207,25.28519058227539,7.817190170288086,38.37156677246094,28.692325592041016,21.657651901245117,31.81999969482422,39.29316711425781,11.166933059692383,33.5171012878418,11.674254417419434,6.6768035888671875,12.935699462890625,8.99543571472168,25.806121826171875,19.832826614379883,43.42524337768555,15.04057502746582,46.84574508666992,14.785858154296875,8.4399995803833,39.360836029052734,28.70209312438965,29.923892974853516,18.610000610351562,17.412954330444336,43.29999923706055,16.035785675048828,18.414976119995117,13.643834114074707,36.872806549072266,6.414370536804199,20.850000381469727,35.25937271118164,27.308427810668945,27.91379737854004,36.77016830444336,33.92019271850586,10.846405029296875,31.11463737487793,23.467370986938477,15.160840034484863,15.02706241607666,40.093387603759766,21.474977493286133,7.179999828338623,14.026546478271484,22.584880828857422,26.579307556152344,24.715078353881836,18.21122932434082,64.44544219970703,17.100000381469727,34.27162170410156,40.81787872314453,39.746009826660156,32.264408111572266,37.27000045776367,23.6617431640625,10.378018379211426,38.475799560546875,19.274913787841797,7.926145076751709,45.54318618774414,41.76982498168945,4.110000133514404,18.19370460510254
2019-05-21,16.652631759643555,35.2400016784668,33.1715202331543,46.75383377075195,29.000768661499023,32.920204162597656,25.276269912719727,7.7090301513671875,41.47013473510742,29.084163665771484,22.572898864746094,30.040000915527344,41.96782302856445,11.496479988098145,34.199100494384766,12.178520202636719,6.811300277709961,13.611884117126465,9.411524772644043,26.604251861572266,20.188220977783203,44.30647659301758,16.242647171020508,49.816932678222656,15.175676345825195,8.789999961853027,39.71780776977539,30.127788543701172,31.161380767822266,18.8700008392334,18.2476863861084,43.9900016784668,16.328054428100586,18.93779754638672,14.14879322052002,38.46730422973633,6.651573657989502,22.299999237060547,36.36185073852539,28.579261779785156,28.727750778198242,37.74067306518555,33.81922912597656,11.178245544433594,32.318016052246094,21.93285369873047,15.76650333404541,15.272555351257324,41.191837310791016,22.270719528198242,7.039999961853027,14.322881698608398,22.929311752319336,27.27053451538086,25.654481887817383,18.852264404296875,66.42839050292969,17.489999771118164,34.186893463134766,41.945655822753906,39.562225341796875,32.9272346496582,36.97999954223633,23.813846588134766,10.407061576843262,40.83511734008789,20.21181869506836,8.341747283935547,46.18614959716797,42.20835494995117,4.309999942779541,18.508747100830078
2019-05-22,16.769559860229492,35.68000030517578,32.842899322509766,46.758460998535156,28.58443260192871,32.33433151245117,25.240591049194336,7.522200107574463,42.38605499267578,28.937225341796875,22.158628463745117,30.59000015258789,41.33563232421875,11.392908096313477,32.91419982910156,11.959687232971191,7.013045787811279,13.543285369873047,9.436972618103027,26.71953582763672,20.628870010375977,44.91354751586914,16.750839233398438,49.1236572265625,15.211938858032227,8.579999923706055,39.59568786621094,29.589855194091797,31.00893783569336,19.0,18.558286666870117,44.349998474121094,16.23842430114746,18.792570114135742,14.14879322052002,38.36764907836914,6.631807327270508,23.549999237060547,36.72934341430664,28.41434669494629,28.411745071411133,37.64164352416992,33.59795379638672,11.111878395080566,32.34689712524414,22.138107299804688,15.814574241638184,15.095850944519043,40.64261245727539,22.37489128112793,6.829999923706055,14.340840339660645,22.515993118286133,27.337051391601562,25.557270050048828,19.17278289794922,65.88306427001953,17.59000015258789,33.894962310791016,41.55709457397461,41.10988998413086,33.2489128112793,37.349998474121094,23.8898983001709,10.348974227905273,41.11385726928711,20.163022994995117,8.36153793334961,46.234859466552734,42.57379913330078,4.320000171661377,18.47921371459961
2019-05-23,16.769559860229492,35.310001373291016,33.19084930419922,46.835086822509766,28.59389877319336,32.176239013671875,25.60626983642578,7.827030181884766,42.84402847290039,28.986204147338867,22.245336532592773,30.899999618530273,41.6468620300293,11.392908096313477,31.135000228881836,11.940658569335938,7.205183506011963,13.455087661743164,9.566519737243652,26.630855560302734,20.985050201416016,44.89396667480469,16.565156936645508,47.539024353027344,14.958104133605957,8.649999618530273,39.097801208496094,29.365692138671875,31.035839080810547,18.739999771118164,18.44181251525879,43.83000183105469,16.07475471496582,18.986207962036133,13.812153816223145,38.53706359863281,6.444020748138428,23.639999389648438,37.24581527709961,28.026302337646484,28.813932418823242,37.6218376159668,33.461246490478516,11.073953628540039,32.27950668334961,21.766695022583008,15.410797119140625,14.830647468566895,40.515113830566406,22.399717330932617,6.789999961853027,14.33186149597168,22.663610458374023,26.861955642700195,25.119810104370117,19.075654983520508,65.12956237792969,17.809999465942383,34.23395538330078,40.64729309082031,39.94913864135742,32.878501892089844,36.810001373291016,23.994468688964844,10.213441848754883,39.66044235229492,19.470104217529297,8.064678192138672,46.585567474365234,42.93923568725586,4.199999809265137,18.213394165039062
2019-05-24,16.623397827148438,35.45000076293945,33.05553436279297,47.524681091308594,28.404661178588867,31.860057830810547,25.508163452148438,7.7483601570129395,42.580936431884766,29.593551635742188,22.187532424926758,31.850000381469727,40.02261734008789,11.364660263061523,30.07740020751953,12.178520202636719,7.282038688659668,13.229692459106445,9.46686840057373,26.51556968688965,20.82674789428711,43.57211685180664,16.83879852294922,46.84574508666992,14.84931755065918,8.640000343322754,39.22931671142578,29.61676788330078,31.098608016967773,18.510000228881836,18.07297706604004,42.900001525878906,15.833147048950195,18.82161521911621,13.713142395019531,38.24806213378906,6.444020748138428,24.860000610351562,37.04717254638672,27.405437469482422,28.277685165405273,37.265323638916016,32.51726531982422,10.950698852539062,31.798158645629883,22.69522476196289,14.728221893310547,14.830647468566895,40.21107864379883,21.952939987182617,7.010000228881836,14.340840339660645,22.397903442382812,26.918964385986328,25.362844467163086,18.98824119567871,65.04032897949219,18.100000381469727,34.22446060180664,40.467227935791016,39.049556732177734,32.6543083190918,34.09000015258789,23.861379623413086,10.319931983947754,39.8197135925293,18.98213005065918,8.114154815673828,47.06291961669922,42.33625793457031,4.199999809265137,17.908199310302734
2019-05-27,16.77930450439453,36.45000076293945,33.5484733581543,48.45372009277344,28.811525344848633,32.315738677978516,26.12356948852539,7.876190185546875,43.06813430786133,30.436002731323242,22.254972457885742,31.5,40.16850662231445,11.421154975891113,30.097200393676758,12.511526107788086,6.965010643005371,13.435487747192383,9.945194244384766,26.42688751220703,21.024627685546875,44.13022994995117,17.786775588989258,47.241905212402344,15.211938858032227,9.079999923706055,39.37961959838867,29.93950843811035,31.12550926208496,18.81999969482422,18.15062713623047,43.29999923706055,15.975384712219238,18.976526260375977,13.683438301086426,38.616790771484375,6.424254417419434,25.5,36.898193359375,27.356935501098633,28.71817398071289,37.76047897338867,32.308982849121094,10.979143142700195,31.913679122924805,22.001272201538086,14.81474494934082,15.017207145690918,40.7799186706543,22.09564208984375,7.079999923706055,14.951470375061035,22.791540145874023,27.30854606628418,25.5086612701416,18.96881675720215,65.1593017578125,18.299999237060547,35.04362106323242,41.3675537109375,40.626243591308594,32.48860168457031,34.40999984741211,23.946937561035156,10.368337631225586,39.8197135925293,19.177318572998047,8.143841743469238,48.894386291503906,42.710838317871094,4.260000228881836,18.006649017333984
2019-05-28,16.867000579833984,38.25,34.54399871826172,49.085853576660156,29.776639938354492,33.20848083496094,26.516002655029297,7.768030166625977,42.28861999511719,30.38702392578125,22.77521514892578,30.399999618530273,41.02439880371094,11.684791564941406,32.07400131225586,12.511526107788086,6.782480239868164,13.719681739807129,9.995019912719727,26.35594367980957,22.162429809570312,44.99188232421875,17.034255981445312,48.33134078979492,15.148477554321289,9.029999732971191,39.990234375,29.993328094482422,31.11654281616211,19.309999465942383,18.548580169677734,43.130001068115234,16.127365112304688,19.39284896850586,14.000276565551758,40.14152908325195,6.513205528259277,26.489999771118164,36.679683685302734,29.141923904418945,29.417217254638672,38.13679885864258,33.230106353759766,11.254095077514648,32.808998107910156,22.089237213134766,14.785903930664062,15.410135269165039,42.241241455078125,23.461101531982422,6.940000057220459,15.337603569030762,23.106449127197266,27.679121017456055,26.05305290222168,18.8231258392334,67.13232421875,18.510000228881836,35.61799621582031,42.078338623046875,41.21629333496094,32.98572540283203,34.47999954223633,24.469797134399414,10.542594909667969,39.88939666748047,18.952852249145508,8.173527717590332,48.95283889770508,42.93923568725586,4.409999847412109,18.557973861694336
2019-05-29,16.818281173706055,38.150001525878906,34.90161895751953,49.037967681884766,30.325428009033203,33.868751525878906,26.212759017944336,7.915520191192627,44.82203674316406,30.269472122192383,23.70009994506836,28.729999542236328,41.15083694458008,11.935845375061035,31.856599807739258,12.482983589172363,6.494272232055664,14.01367473602295,9.985055923461914,26.382549285888672,22.31083869934082,45.432498931884766,16.33060073852539,48.380859375,15.329789161682129,9.050000190734863,40.3941764831543,30.16366958618164,31.394529342651367,19.280000686645508,18.393281936645508,43.0,16.265703201293945,19.383167266845703,13.911166191101074,40.70956802368164,6.513205528259277,26.489999771118164,36.88825607299805,28.87029266357422,29.244850158691406,38.42398452758789,33.49698257446289,11.529047966003418,33.42512130737305,20.69155502319336,14.882040977478027,15.891365051269531,42.270668029785156,23.494667053222656,6.78000020980835,15.265766143798828,23.460723876953125,27.460575103759766,25.761417388916016,18.648300170898438,68.80790710449219,19.170000076293945,35.90044021606445,42.637489318847656,42.98643493652344,32.55683517456055,33.25,24.336706161499023,10.494190216064453,40.1084098815918,19.56769561767578,8.173527717590332,48.41703796386719,42.79305648803711,4.579999923706055,18.794254302978516
2019-05-30,16.983930587768555,39.29999923706055,35.47187805175781,49.756290435791016,30.798524856567383,34.49181365966797,26.391136169433594,7.856520175933838,46.78056335449219,30.259675979614258,23.989124298095703,29.010000228881836,39.98371505737305,12.153549194335938,32.04439926147461,12.559098243713379,6.494272232055664,14.307668685913086,10.034879684448242,26.87029266357422,22.934158325195312,45.73603439331055,16.51628875732422,51.03512191772461,15.565492630004883,9.359999656677246,41.530845642089844,30.423709869384766,31.161380767822266,19.149999618530273,18.538875579833984,43.40999984741211,16.639806747436523,19.499347686767578,13.812153816223145,41.2576789855957,6.473671913146973,27.09000015258789,36.14333724975586,28.37554168701172,29.177818298339844,39.364784240722656,33.949493408203125,11.690227508544922,33.771705627441406,21.766695022583008,14.680153846740723,16.127105712890625,43.104312896728516,23.94392967224121,6.78000020980835,15.086170196533203,24.12006378173828,27.413066864013672,25.421173095703125,19.269908905029297,69.15492248535156,19.360000610351562,35.9287109375,43.68943786621094,42.77363204956055,33.1806755065918,33.29999923706055,24.40325164794922,10.542594909667969,39.32196807861328,19.43106460571289,8.24279499053955,48.719032287597656,43.35036087036133,4.800000190734863,18.764720916748047
2019-05-31,17.100858688354492,39.20000076293945,35.34622573852539,49.660518646240234,30.89314842224121,34.40813064575195,26.614110946655273,8.063019752502441,45.53334426879883,30.07355499267578,24.615345001220703,27.700000762939453,41.60795974731445,12.125153541564941,31.03619956970215,12.720844268798828,6.436631202697754,14.46446418762207,10.303938865661621,27.260488510131836,22.904476165771484,46.15707015991211,16.164464950561523,51.1242561340332,15.810261726379395,9.460000038146973,43.51298141479492,30.85409164428711,31.986370086669922,18.950000762939453,19.25713348388672,45.0099983215332,16.785940170288086,19.170162200927734,13.73294448852539,40.85905456542969,6.404487133026123,26.979999542236328,36.530696868896484,28.511354446411133,28.938419342041016,39.61235809326172,33.16175079345703,11.747113227844238,33.6946907043457,21.365962982177734,14.94933795928955,15.852044105529785,43.19258499145508,24.330032348632812,6.829999923706055,15.445364952087402,24.444812774658203,26.823945999145508,24.837892532348633,19.571001052856445,68.8277359008789,19.360000610351562,35.81571578979492,43.310359954833984,42.76395797729492,34.028717041015625,32.08000183105469,25.22081184387207,10.649085998535156,39.32196807861328,20.18254280090332,8.114154815673828,47.735103607177734,43.898521423339844,4.699999809265137,18.754873275756836
