Period,Dependent,Independent,Dickey-Fuller,ADF,Beta,HalfLife,Corr,Signal,SignalStr,PeriodQt,PeriodStr
250,TAEE11,USIM5,1.2135436601342246e-05,99,0.8933748565788061,4,0.4853438948295906,1.0917131372254998,Long/Short,9,"100,120,140,160,180,200,220,240,250"
250,CSAN3,FLRY3,0.00022456543883106117,99,2.325671726906727,5,0.6477422465760029,1.0936883283862897,Short/Long,9,"100,120,140,160,180,200,220,240,250"
250,ENGI11,VVAR3,0.0004687175176232428,99,1.5804773432717782,5,0.6160800967926648,1.0575679691190558,Long/Short,9,"100,120,140,160,180,200,220,240,250"
