Period,Dependente,Independente,Dickey-Fuller,ADF,Beta,HalfLife,Hurst,Corr,Signal,SignalStr,PeriodQt,PeriodStr
250,TOTS3,VIVT4,0.0010582496783002216,99,3.4864466231392344,6,0.26780614567847105,0.8123920691029027,1.0693223374149807,Long/Short,6,"160,180,200,220,240,250"
250,IGTA3,USIM5,0.0036457331810060526,99,4.26591705368351,7,0.2779724588503325,0.9377432595250559,0.9516752544134132,Long/Short,9,"100,120,140,160,180,200,220,240,250"
250,CYRE3,MULT3,0.008783978370826645,99,1.2379752010641691,8,0.3042246083936481,0.959212171745984,1.2902933767559128,Short/Long,8,"120,140,160,180,200,220,240,250"
250,LREN3,SBSP3,0.018958954626373918,95,0.8563935678337522,9,0.19525704169612654,0.897051237402343,1.331177553736174,Long/Short,7,"100,140,160,180,220,240,250"
250,CYRE3,SBSP3,0.006136158171668891,99,0.7350106227829101,10,0.2380825738571088,0.9206737008829772,1.0139990358768096,Long/Short,7,"140,160,180,200,220,240,250"
250,ENGI11,MULT3,0.022800052311137204,95,0.9546236743293002,10,0.3905668719184251,0.8679222831155967,1.0437698622266898,Short/Long,5,"100,200,220,240,250"
250,MULT3,SBSP3,0.04381026967986907,95,0.5381137824139506,17,0.25328328662515354,0.8699283844260403,1.5764511830718149,Long/Short,3,"220,240,250"
