Period,Dependent,Independent,Dickey-Fuller,ADF,Beta,HalfLife,Corr,Signal,SignalStr,PeriodQt,PeriodStr
250,CMIG4,ENGI11,-4.2570649607477495,99,0.2985335805946148,5,0.7689178295188884,1.02366540930712,Short/Long,9,"100,120,140,160,180,200,220,240,250"
250,BRKM5,LAME4,-4.066722932940972,99,1.1975836679463807,6,0.5549146848154668,1.0820077151526302,Long/Short,9,"100,120,140,160,180,200,220,240,250"
250,ELET3,PCAR3,-4.496931080816447,99,0.4775460661577173,6,0.3149052739042144,1.1057128698277705,Short/Long,9,"100,120,140,160,180,200,220,240,250"
